2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,1,1,2,1,1,1,2,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,1
4,4,2,4,2,1,1,2,1,1,4,4,1,1,4,1,4,4,1,1,4,1,4,4,4,1,1,4,1,1,1,4,4,2,4,4,1,1,4,1,1,1,4,3,4,1,4,1,2,4,3,4,4,4,4,4,1,4,1,4,1,1,4,1
1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1
0,0,4,0,4,2,2,3,4,4,0,0,3,3,0,4,0,0,1,3,0,1,0,0,0,4,2,0,3,2,2,0,0,2,0,0,1,1,0,2,1,3,0,0,0,3,0,4,1,0,0,0,0,0,0,0,3,0,2,0,1,1,0,4
0.882822671999975,0.769522241999994,0.617570668000042,0.559982219000005,0.575584832999994,0.374406491000002,0.508678363999991,0.774039578999975,0.550526857999955,0.438634922000006,0.587079871000014,0.426475644999982,0.465276966000033,0.442938750999986,0.408157279000022,0.606370551999987,0.372220031999973,0.420516915000007,0.361537019000025,0.442075955999996,0.431653998999991,0.420202582999991,0.386730486999966,0.352817101000028,0.401853068999969,0.297471471999984,0.482644566999966,0.44473228999999,0.353466365000031,0.409375305000026,0.455269498999996,0.529579016000014,0.47693368299997,0.464982953000003,0.412716735999993,0.764361070000007,0.445129023999982,0.336048362999975,0.456381722999993,0.284448870999995,0.399689887000022,0.41312697799998,0.338485371000047,0.427930876000005,0.624633348999964,0.366336810999996,0.477111142000012,0.265212370000029,0.452866298999993,0.336897792000002,0.386278257000015,0.39233460600002,0.422289516999967,0.627970756000025,0.395149650000008,0.305909410000027,0.316334079000001,0.389867751999986,0.294126444000028,0.582798467000032,0.262486297000009,0.353950596000004,0.810200972000018,0.456967276
23,19,46,9,48,38,55,42,64,61,27,28,58,44,7,63,26,20,49,57,18,33,24,12,31,47,54,25,41,37,53,6,11,56,2,1,52,51,4,40,35,43,16,32,14,60,10,45,34,30,5,15,21,3,29,8,59,22,39,17,36,50,13,62
